jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|mad:n,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[5]:window=1000:field=mad,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[5]:window=1000:field=mad, 
1309,  112948,  completed,  eof,  2014-06-14 05:34:54,  2014-06-14 05:34:59,  5,  modelParams|sensorParams|encoders|mad:n_272.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  500,  272,  0.05005,  11,  14,  3,  275,  0.05015,  13.8201452891,  13.3305626111, 
1309,  112957,  completed,  eof,  2014-06-14 05:34:54,  2014-06-14 05:34:57,  3,  modelParams|sensorParams|encoders|mad:n_22.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  500,  22,  0.0001,  9,  12,  1,  28,  0.1,  11.8294759704,  11.4104133337, 
1309,  112969,  completed,  eof,  2014-06-14 05:34:54,  2014-06-14 05:35:00,  6,  modelParams|sensorParams|encoders|mad:n_521.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  500,  521,  0.1,  12,  16,  5,  521,  0.0003,  14.8028138825,  14.2784198828, 
1309,  112971,  completed,  eof,  2014-06-14 05:34:54,  2014-06-14 05:34:58,  4,  modelParams|sensorParams|encoders|mad:n_147.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  500,  147,  0.025075,  10,  13,  2,  151,  0.075075,  13.9841697102,  13.4887764192, 
1309,  112972,  completed,  eof,  2014-06-14 05:34:57,  2014-06-14 05:35:02,  5,  modelParams|sensorParams|encoders|mad:n_396.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  500,  396,  0.075025,  11,  15,  4,  398,  0.025225,  14.1138630724,  13.6138753562, 
1309,  112973,  completed,  eof,  2014-06-14 05:34:58,  2014-06-14 05:35:02,  4,  modelParams|sensorParams|encoders|mad:n_222.modelParams|clParams|alpha_0.06004.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_225.modelParams|spParams|synPermInactiveDec_0.06012,  500,  222,  0.06004,  11,  16,  3,  225,  0.06012,  13.0400319712,  12.578085035, 
1309,  112974,  completed,  eof,  2014-06-14 05:34:59,  2014-06-14 05:35:02,  3,  modelParams|sensorParams|encoders|mad:n_84.modelParams|clParams|alpha_0.0125875.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_459.modelParams|spParams|synPermInactiveDec_0.0127625,  500,  84,  0.0125875,  10,  12,  2,  459,  0.0127625,  15.0555499462,  14.5222026979, 
1309,  112975,  completed,  eof,  2014-06-14 05:35:00,  2014-06-14 05:35:05,  5,  modelParams|sensorParams|encoders|mad:n_450.modelParams|clParams|alpha_0.0357785714286.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_345.modelParams|spParams|synPermInactiveDec_0.0857571428571,  500,  450,  0.0357785714286,  11,  15,  5,  345,  0.0857571428571,  13.9236543753,  13.4304048576, 
1309,  112976,  completed,  eof,  2014-06-14 05:35:02,  2014-06-14 05:35:06,  4,  modelParams|sensorParams|encoders|mad:n_334.modelParams|clParams|alpha_0.0875125.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_90.modelParams|spParams|synPermInactiveDec_0.0376875,  500,  334,  0.0875125,  11,  14,  2,  90,  0.0376875,  13.6080795709,  13.1260093827, 
1309,  112977,  completed,  eof,  2014-06-14 05:35:02,  2014-06-14 05:35:06,  4,  modelParams|sensorParams|encoders|mad:n_188.modelParams|clParams|alpha_0.0667.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_192.modelParams|spParams|synPermInactiveDec_0.0667666666667,  500,  188,  0.0667,  10,  13,  4,  192,  0.0667666666667,  14.2532730654,  13.7483467096, 
1309,  112978,  completed,  eof,  2014-06-14 05:35:02,  2014-06-14 05:35:07,  5,  modelParams|sensorParams|encoders|mad:n_484.modelParams|clParams|alpha_0.0425575.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_311.modelParams|spParams|synPermInactiveDec_0.0925225,  500,  484,  0.0425575,  10,  12,  5,  311,  0.0925225,  14.6244014353,  14.1063277487, 
1309,  112979,  completed,  eof,  2014-06-14 05:35:05,  2014-06-14 05:35:08,  3,  modelParams|sensorParams|encoders|mad:n_113.modelParams|clParams|alpha_0.0818363636364.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_62.modelParams|spParams|synPermInactiveDec_0.0184272727273,  500,  113,  0.0818363636364,  11,  15,  1,  62,  0.0184272727273,  14.0266324299,  13.5297348846, 
1309,  112980,  completed,  eof,  2014-06-14 05:35:07,  2014-06-14 05:35:12,  5,  modelParams|sensorParams|encoders|mad:n_365.modelParams|clParams|alpha_0.01883125.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_490.modelParams|spParams|synPermInactiveDec_0.04391875,  500,  365,  0.01883125,  10,  14,  3,  490,  0.04391875,  13.2162366406,  12.7480476026, 
1309,  112991,  completed,  eof,  2014-06-14 05:35:07,  2014-06-14 05:35:10,  3,  modelParams|sensorParams|encoders|mad:n_51.modelParams|clParams|alpha_0.0942365384615.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_123.modelParams|spParams|synPermInactiveDec_0.0309769230769,  500,  51,  0.0942365384615,  11,  16,  4,  123,  0.0309769230769,  16.5152153753,  15.9301590534, 
1309,  112992,  completed,  eof,  2014-06-14 05:35:07,  2014-06-14 05:35:12,  5,  modelParams|sensorParams|encoders|mad:n_307.modelParams|clParams|alpha_0.00545178571429.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_424.modelParams|spParams|synPermInactiveDec_0.00564107142857,  500,  307,  0.00545178571429,  11,  13,  1,  424,  0.00564107142857,  13.0043194002,  12.5436375922, 
1309,  112993,  completed,  eof,  2014-06-14 05:35:08,  2014-06-14 05:35:12,  4,  modelParams|sensorParams|encoders|mad:n_94.modelParams|clParams|alpha_0.0106252494518.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_52.modelParams|spParams|synPermInactiveDec_0.0989798227547,  500,  94,  0.0106252494518,  9,  13,  2,  52,  0.0989798227547,  12.6936375759,  12.2439617622, 
1309,  112994,  completed,  eof,  2014-06-14 05:35:10,  2014-06-14 05:35:13,  3,  modelParams|sensorParams|encoders|mad:n_22.modelParams|clParams|alpha_0.005095.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.095015,  500,  22,  0.005095,  9,  12,  1,  28,  0.095015,  11.8294759704,  11.4104133337, 
1309,  112995,  completed,  eof,  2014-06-14 05:35:12,  2014-06-14 05:35:15,  3,  modelParams|sensorParams|encoders|mad:n_92.modelParams|clParams|alpha_0.0161554989036.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_52.modelParams|spParams|synPermInactiveDec_0.0929746455094,  500,  92,  0.0161554989036,  9,  12,  2,  52,  0.0929746455094,  12.1787221363,  11.7472873523, 
1309,  112996,  completed,  eof,  2014-06-14 05:35:12,  2014-06-14 05:35:14,  2,  modelParams|sensorParams|encoders|mad:n_22.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0920124113773,  500,  22,  0.0001,  9,  12,  1,  28,  0.0920124113773,  11.8294759704,  11.4104133337, 
1309,  112997,  completed,  eof,  2014-06-14 05:35:12,  2014-06-14 05:35:15,  3,  modelParams|sensorParams|encoders|mad:n_68.modelParams|clParams|alpha_0.0133903741777.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_52.modelParams|spParams|synPermInactiveDec_0.086007234132,  500,  68,  0.0133903741777,  9,  12,  1,  52,  0.086007234132,  12.7748489469,  12.3222961967, 
1309,  112998,  completed,  eof,  2014-06-14 05:35:13,  2014-06-14 05:35:16,  3,  modelParams|sensorParams|encoders|mad:n_35.modelParams|clParams|alpha_0.00174129934214.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  500,  35,  0.00174129934214,  9,  12,  1,  28,  0.1,  11.8839032864,  11.4629125461, 
1309,  112999,  completed,  eof,  2014-06-14 05:35:14,  2014-06-14 05:35:17,  3,  modelParams|sensorParams|encoders|mad:n_22.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0944759398207,  500,  22,  0.0001,  9,  12,  1,  28,  0.0944759398207,  11.8294759704,  11.4104133337, 
1309,  113000,  completed,  eof,  2014-06-14 05:35:15,  2014-06-14 05:35:18,  3,  modelParams|sensorParams|encoders|mad:n_78.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_52.modelParams|spParams|synPermInactiveDec_0.1,  500,  78,  0.0001,  9,  12,  1,  52,  0.1,  12.7850695145,  12.3321546977, 
